latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
20.87026,84.99661,305.12,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.6,1.75,N
20.88578,84.98428,304.65,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,286.19,1.23,N
20.94061,86.0614,305.0,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,276.55,0.62,N
20.95027,86.04403,300.51,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,276.88,1.39,N
20.96898,86.01307,319.71,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.53,2.65,N
20.96958,86.00936,330.3,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.45,2.65,N
20.9735,86.00627,304.37,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,278.98,1.39,N
21.00038,86.02657,299.94,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,273.93,0.51,N
22.00386,82.66874,310.8,0.44,0.38,2026-08-22,2008,N,VIIRS,n,2.0NRT,278.79,1.93,N
22.01341,83.75511,304.08,0.4,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,286.39,1.06,N
22.03156,83.36552,308.14,0.41,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.71,1.15,N
22.03203,83.36678,303.47,0.41,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.55,1.44,N
22.05333,85.46575,299.31,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,275.48,0.32,N
22.06613,83.70398,312.11,0.41,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,286.88,1.05,N
22.21849,84.75478,306.41,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.8,0.71,N
22.22124,84.75909,302.73,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.0,0.71,N
22.57128,85.89787,311.38,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,289.7,1.74,N
22.57247,85.89046,309.05,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,289.7,1.49,N
22.57577,85.89106,308.49,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,290.06,1.53,N
22.59049,85.90527,309.42,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,289.55,2.02,N
22.6097,85.91267,309.26,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.62,1.21,N
22.78465,86.0052,304.08,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.43,0.64,N
22.792,86.20931,306.36,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.75,1.59,N
22.79591,86.2062,303.11,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,279.63,0.85,N
22.79791,86.09208,316.12,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.64,1.36,N
22.808,86.08934,301.5,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.42,0.51,N
22.87344,86.06319,316.43,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.9,1.49,N
23.16562,82.3415,305.08,0.46,0.39,2026-08-22,2008,N,VIIRS,n,2.0NRT,263.61,0.63,N
23.60973,85.67503,308.45,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.97,0.76,N
23.64662,85.43901,314.18,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.11,0.88,N
23.6472,85.43526,304.38,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.87,0.88,N
23.64993,85.43962,303.86,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.64,0.53,N
23.65051,85.43587,306.44,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.3,0.53,N
23.65651,85.50643,302.38,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.17,0.82,N
23.66223,87.1543,310.48,0.39,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,267.81,1.5,N
23.6631,85.00007,307.72,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.51,0.78,N
23.66493,87.15879,298.22,0.39,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,265.75,0.19,N
23.66556,87.15495,297.9,0.39,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,268.08,0.53,N
23.66699,84.99687,305.87,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.1,0.78,N
23.67349,86.40237,303.05,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,278.73,1.25,N
23.6741,86.39861,304.95,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,279.27,1.47,N
23.67462,85.32437,304.67,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.89,1.02,N
23.67667,86.08633,308.2,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,279.07,0.83,N
23.6774,86.39924,318.96,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.77,1.47,N
23.67801,86.39548,313.67,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.63,1.47,N
23.68131,86.39611,312.42,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.27,1.78,N
23.68147,86.0988,300.33,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,272.9,0.33,N
23.68207,86.09506,304.46,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,271.19,0.33,N
23.68522,86.39298,318.66,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.76,2.79,N
23.68862,87.11987,296.46,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,263.58,0.15,N
23.69131,87.12435,295.39,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,264.22,0.16,N
23.69195,87.12051,297.67,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,263.87,0.48,N
23.69452,85.36971,308.97,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.86,1.49,N
23.6964,87.09367,297.41,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,264.68,0.29,N
23.70707,86.44749,302.79,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,275.82,1.4,N
23.71037,86.44811,316.07,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,277.41,1.4,N
23.71059,85.28751,308.75,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.99,0.8,N
23.71307,86.4525,314.36,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,274.01,1.28,N
23.71368,86.44874,305.31,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,275.58,1.28,N
23.71462,86.42181,307.49,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,278.36,1.19,N
23.7182,86.44186,306.47,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,277.84,1.76,N
23.71957,85.01024,308.24,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.87,0.74,N
23.72453,86.4237,303.85,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,274.68,1.02,N
23.73633,86.43303,330.14,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.11,2.38,N
23.73694,86.42928,308.1,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.51,2.38,N
23.73948,85.00904,310.65,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.88,1.92,N
23.74471,85.50642,307.52,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.25,0.62,N
23.75233,86.39735,305.3,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.57,0.95,N
23.75259,86.41676,310.5,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.06,1.47,N
23.75426,85.85425,314.65,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.25,1.37,N
23.75485,85.8505,304.65,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.43,1.25,N
23.75756,85.85487,312.65,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.12,1.37,N
23.75772,86.40613,307.26,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.32,1.76,N
23.75833,86.40237,321.39,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.21,1.76,N
23.76163,86.403,325.95,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.26,2.89,N
23.76224,86.39925,308.2,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.46,1.64,N
23.76345,86.39174,307.6,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.56,2.08,N
23.76493,86.40363,327.37,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.66,2.89,N
23.76554,86.39987,309.21,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.91,1.64,N
23.76823,86.40426,313.83,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.92,1.61,N
23.77052,86.19984,302.18,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.08,0.57,N
23.77112,86.19609,308.73,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,280.99,0.57,N
23.77457,86.38611,308.73,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.05,1.52,N
23.7749,86.36295,322.61,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.94,2.66,N
23.77592,86.20858,303.47,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.17,1.6,N
23.77727,86.39049,314.36,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.97,1.76,N
23.77787,86.38673,312.67,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.99,2.2,N
23.77922,86.20919,321.79,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.09,1.47,N
23.7803,86.37172,308.3,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.73,1.29,N
23.78057,86.39111,317.42,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.83,1.76,N
23.78062,86.34858,315.53,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.61,2.08,N
23.78123,85.57403,305.43,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.26,1.57,N
23.78252,86.20982,306.98,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.05,1.47,N
23.78473,85.55153,303.07,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,281.53,0.47,N
23.78514,86.3417,309.47,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.94,1.08,N
23.78804,85.55214,314.76,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.58,1.26,N
23.79383,86.35108,309.25,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.21,1.52,N
23.79713,86.35172,318.21,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.52,2.06,N
23.80076,86.32919,313.28,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.2,2.14,N
23.80196,86.32169,327.12,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.89,3.01,N
23.80406,86.32982,334.6,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,287.18,2.14,N
23.80466,86.32607,305.78,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,285.54,2.14,N
23.82228,84.57104,302.53,0.4,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,272.31,0.72,N
23.82564,84.57165,302.04,0.4,0.37,2026-08-22,2008,N,VIIRS,n,2.0NRT,273.03,0.72,N
23.82765,84.92325,302.42,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.28,0.43,N
24.1144,86.86147,308.81,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,283.21,1.07,N
24.11502,86.85769,307.86,0.39,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,282.2,1.07,N
24.66097,74.6322,303.48,0.46,0.64,2026-08-22,2008,N,VIIRS,n,2.0NRT,289.72,1.35,N
24.71618,75.953,302.53,0.38,0.59,2026-08-22,2008,N,VIIRS,n,2.0NRT,287.47,0.56,N
25.5415,91.23676,301.27,0.54,0.42,2026-08-22,2008,N,VIIRS,n,2.0NRT,277.81,1.22,N
28.34062,77.22081,299.75,0.35,0.57,2026-08-22,2008,N,VIIRS,n,2.0NRT,275.94,0.35,N
28.66381,77.57708,314.6,0.33,0.56,2026-08-22,2008,N,VIIRS,n,2.0NRT,288.43,1.14,N
15.17784,76.67703,302.6,0.52,0.5,2026-08-22,2010,N,VIIRS,n,2.0NRT,271.96,2.83,N
15.17907,76.67417,298.84,0.52,0.5,2026-08-22,2010,N,VIIRS,n,2.0NRT,271.44,1.99,N
15.18033,76.66441,296.01,0.52,0.5,2026-08-22,2010,N,VIIRS,n,2.0NRT,270.58,1.2,N
15.18365,76.66782,299.67,0.52,0.5,2026-08-22,2010,N,VIIRS,n,2.0NRT,269.5,3.25,N
15.18495,76.66499,295.13,0.52,0.5,2026-08-22,2010,N,VIIRS,n,2.0NRT,269.54,1.01,N
17.14179,77.18325,300.35,0.51,0.5,2026-08-22,2010,N,VIIRS,n,2.0NRT,286.5,0.97,N
21.10145,72.63374,312.46,0.57,0.69,2026-08-22,2010,N,VIIRS,n,2.0NRT,278.17,2.52,N
21.10257,72.63496,314.08,0.57,0.69,2026-08-22,2010,N,VIIRS,n,2.0NRT,277.35,3.3,N
21.10692,72.64557,306.14,0.56,0.69,2026-08-22,2010,N,VIIRS,n,2.0NRT,276.15,2.11,N
21.10789,72.63438,297.41,0.57,0.69,2026-08-22,2010,N,VIIRS,n,2.0NRT,276.62,1.56,N
21.10811,72.64683,299.65,0.56,0.69,2026-08-22,2010,N,VIIRS,n,2.0NRT,276.31,1.89,N
21.109,72.63563,296.9,0.57,0.69,2026-08-22,2010,N,VIIRS,n,2.0NRT,276.1,2.38,N
7.90925,81.23074,301.02,0.39,0.36,2026-08-22,2012,N,VIIRS,n,2.0NRT,281.8,0.31,N
7.91703,81.22473,299.45,0.39,0.36,2026-08-22,2012,N,VIIRS,n,2.0NRT,280.44,0.37,N
8.06154,80.76864,336.76,0.4,0.37,2026-08-22,2012,N,VIIRS,n,2.0NRT,274.31,4.08,N
8.06492,80.76916,299.13,0.4,0.37,2026-08-22,2012,N,VIIRS,n,2.0NRT,273.3,0.42,N
8.55599,80.63945,303.77,0.4,0.37,2026-08-22,2012,N,VIIRS,n,2.0NRT,269.28,0.71,N
9.00172,80.64706,309.5,0.41,0.37,2026-08-22,2012,N,VIIRS,n,2.0NRT,281.17,1.01,N
9.63003,77.42585,299.48,0.39,0.44,2026-08-22,2012,N,VIIRS,n,2.0NRT,270.94,0.75,N
10.0821,77.23841,305.95,0.41,0.45,2026-08-22,2012,N,VIIRS,n,2.0NRT,289.39,1.95,N
10.08541,77.24478,316.57,0.41,0.45,2026-08-22,2012,N,VIIRS,n,2.0NRT,289.35,1.5,N
10.2395,77.21495,306.04,0.41,0.45,2026-08-22,2012,N,VIIRS,n,2.0NRT,285.61,1.38,N
10.61528,77.4217,309.99,0.41,0.45,2026-08-22,2012,N,VIIRS,n,2.0NRT,292.12,0.7,N
10.68565,77.50634,316.98,0.4,0.44,2026-08-22,2012,N,VIIRS,n,2.0NRT,292.29,1.55,N
10.92703,77.06378,300.75,0.43,0.46,2026-08-22,2012,N,VIIRS,n,2.0NRT,289.03,0.53,N
10.93126,77.0644,306.28,0.43,0.46,2026-08-22,2012,N,VIIRS,n,2.0NRT,289.45,0.62,N
11.81559,77.91829,302.45,0.39,0.44,2026-08-22,2012,N,VIIRS,n,2.0NRT,280.35,1.22,N
6.59516,81.25749,337.62,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,282.28,3.59,N
6.78544,81.53284,306.42,0.38,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,280.53,0.66,N
6.81104,81.30546,310.87,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,277.41,1.46,N
6.81436,81.30598,317.36,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,278.17,1.46,N
6.85888,81.5591,306.71,0.38,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,280.03,0.4,N
6.93446,81.59588,298.79,0.38,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,276.78,0.56,N
6.93567,80.96031,295.53,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,270.9,0.54,N
6.939,80.96082,304.14,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,271.98,0.74,N
6.96207,81.59312,320.4,0.38,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,277.46,1.71,N
7.00823,81.19087,298.18,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,276.65,0.43,N
7.00877,81.18748,299.81,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,275.77,0.91,N
7.01209,81.18801,317.06,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,277.21,1.6,N
7.10348,80.99658,301.12,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,281.62,0.77,N
7.21913,81.1442,302.36,0.39,0.36,2026-08-22,2014,N,VIIRS,n,2.0NRT,284.96,0.46,N
32.0888,74.16383,302.24,0.39,0.59,2026-08-22,2146,N,VIIRS,n,2.0NRT,282.9,0.77,N
24.66165,74.63514,301.51,0.62,0.71,2026-08-22,2148,N,VIIRS,n,2.0NRT,288.82,1.61,N
26.25974,74.09682,301.85,0.53,0.67,2026-08-22,2148,N,VIIRS,n,2.0NRT,288.7,0.87,N
28.42265,69.70271,306.25,0.52,0.5,2026-08-22,2148,N,VIIRS,n,2.0NRT,293.81,1.24,N
21.10465,72.63463,303.18,0.56,0.69,2026-08-22,2150,N,VIIRS,n,2.0NRT,287.89,1.71,N
21.1083,72.64712,305.07,0.56,0.69,2026-08-22,2150,N,VIIRS,n,2.0NRT,288.17,1.43,N
6.36817,81.33694,328.48,0.63,0.72,2026-08-23,716,N,VIIRS,n,2.0NRT,285.99,14.47,D
6.37194,81.33924,347.15,0.63,0.72,2026-08-23,716,N,VIIRS,n,2.0NRT,286.21,12.65,D
6.38213,81.1468,333.25,0.64,0.72,2026-08-23,716,N,VIIRS,n,2.0NRT,285.36,6.68,D
6.38365,81.1438,330.47,0.64,0.72,2026-08-23,716,N,VIIRS,n,2.0NRT,284.67,6.25,D
6.71637,81.49741,327.59,0.6,0.71,2026-08-23,718,N,VIIRS,n,2.0NRT,289.92,5.16,D
6.73045,81.28866,333.87,0.62,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,292.41,9.77,D
6.7437,81.28638,336.34,0.62,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,291.35,10.99,D
6.98739,81.59515,331.91,0.59,0.7,2026-08-23,718,N,VIIRS,n,2.0NRT,291.81,4.74,D
7.30336,81.1138,329.2,0.62,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,290.33,4.61,D
7.30796,81.81413,329.27,0.56,0.69,2026-08-23,718,N,VIIRS,n,2.0NRT,290.47,4.73,D
7.32888,81.82094,335.59,0.56,0.69,2026-08-23,718,N,VIIRS,n,2.0NRT,290.03,9.07,D
7.32968,81.81718,328.91,0.56,0.69,2026-08-23,718,N,VIIRS,n,2.0NRT,290.42,5.91,D
7.34757,81.45149,331.66,0.59,0.7,2026-08-23,718,N,VIIRS,n,2.0NRT,294.63,8.35,D
7.34827,81.45456,327.95,0.59,0.7,2026-08-23,718,N,VIIRS,n,2.0NRT,294.82,7.2,D
7.35866,81.40395,328.15,0.6,0.7,2026-08-23,718,N,VIIRS,n,2.0NRT,293.27,7.21,D
7.80901,81.38439,343.87,0.59,0.7,2026-08-23,718,N,VIIRS,n,2.0NRT,290.73,8.14,D
7.80918,81.38655,336.18,0.59,0.7,2026-08-23,718,N,VIIRS,n,2.0NRT,290.84,9.2,D
8.07391,80.77219,354.43,0.64,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,281.55,18.56,D
8.07671,80.76878,344.09,0.64,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,279.93,14.65,D
8.07786,80.77467,333.38,0.64,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,279.72,14.89,D
8.47523,80.67675,332.86,0.64,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,287.79,5.61,D
8.5725,80.62511,331.61,0.64,0.72,2026-08-23,718,N,VIIRS,n,2.0NRT,286.57,10.15,D
8.78643,80.98024,331.0,0.6,0.71,2026-08-23,718,N,VIIRS,n,2.0NRT,288.49,6.7,D
8.99527,80.7809,332.78,0.61,0.71,2026-08-23,718,N,VIIRS,n,2.0NRT,287.89,9.1,D
23.67774,86.39987,333.05,0.46,0.39,2026-08-23,722,N,VIIRS,l,2.0NRT,295.05,6.81,D
23.68413,86.3939,334.02,0.46,0.39,2026-08-23,722,N,VIIRS,l,2.0NRT,294.75,6.14,D
23.71326,86.45322,334.56,0.46,0.39,2026-08-23,722,N,VIIRS,l,2.0NRT,295.7,7.52,D
23.76439,86.40546,337.61,0.46,0.39,2026-08-23,722,N,VIIRS,l,2.0NRT,295.16,9.11,D
24.07321,96.04733,332.14,0.44,0.46,2026-08-23,722,N,VIIRS,n,2.0NRT,287.37,4.17,D
24.07573,96.04757,339.63,0.44,0.46,2026-08-23,722,N,VIIRS,n,2.0NRT,287.67,4.06,D
24.07692,96.54836,328.57,0.47,0.48,2026-08-23,722,N,VIIRS,n,2.0NRT,286.08,5.15,D
25.70774,93.52971,330.99,0.5,0.41,2026-08-23,722,N,VIIRS,n,2.0NRT,289.44,3.21,D
26.96694,90.04264,325.3,0.39,0.36,2026-08-23,722,N,VIIRS,n,2.0NRT,273.84,1.8,D
26.96781,89.97786,339.06,0.39,0.36,2026-08-23,722,N,VIIRS,n,2.0NRT,272.36,3.79,D
28.90347,89.5985,331.37,0.39,0.36,2026-08-23,722,N,VIIRS,n,2.0NRT,300.18,3.41,D
29.22488,88.35183,330.47,0.38,0.36,2026-08-23,722,N,VIIRS,l,2.0NRT,304.2,2.99,D
29.24969,88.8512,338.83,0.39,0.36,2026-08-23,722,N,VIIRS,n,2.0NRT,299.31,3.49,D
29.25687,88.85385,337.9,0.39,0.36,2026-08-23,722,N,VIIRS,n,2.0NRT,298.97,4.48,D
29.45837,76.8635,335.25,0.41,0.61,2026-08-23,724,N,VIIRS,n,2.0NRT,289.51,4.4,D
6.43755,81.07249,326.26,0.62,0.71,2026-08-23,858,N,VIIRS,n,2.0NRT,275.03,5.15,D
7.18133,81.19161,334.1,0.65,0.73,2026-08-23,858,N,VIIRS,n,2.0NRT,287.27,5.51,D
7.3016,81.11191,328.46,0.64,0.72,2026-08-23,858,N,VIIRS,n,2.0NRT,294.0,3.86,D
7.30424,81.11216,330.98,0.64,0.72,2026-08-23,858,N,VIIRS,n,2.0NRT,295.21,5.52,D
7.42141,81.16647,332.98,0.65,0.73,2026-08-23,858,N,VIIRS,n,2.0NRT,293.49,3.34,D
7.93745,81.35905,331.44,0.68,0.74,2026-08-23,858,N,VIIRS,n,2.0NRT,282.48,6.03,D
7.93791,81.36346,332.71,0.68,0.74,2026-08-23,858,N,VIIRS,n,2.0NRT,282.91,6.32,D
8.20317,79.9137,338.28,0.55,0.68,2026-08-23,858,N,VIIRS,n,2.0NRT,282.14,9.28,D
8.43758,80.66031,335.86,0.62,0.71,2026-08-23,858,N,VIIRS,n,2.0NRT,288.19,10.95,D
8.60119,77.89647,336.19,0.41,0.6,2026-08-23,858,N,VIIRS,n,2.0NRT,297.6,3.94,D
9.11287,77.61896,331.28,0.39,0.6,2026-08-23,858,N,VIIRS,n,2.0NRT,297.74,1.9,D
9.30156,77.52041,337.02,0.39,0.59,2026-08-23,858,N,VIIRS,n,2.0NRT,298.79,2.15,D
9.33903,77.85733,333.04,0.41,0.61,2026-08-23,858,N,VIIRS,n,2.0NRT,296.88,3.16,D
9.40167,78.73985,338.39,0.47,0.64,2026-08-23,858,N,VIIRS,n,2.0NRT,292.39,4.17,D
9.75798,77.86183,333.4,0.42,0.61,2026-08-23,858,N,VIIRS,n,2.0NRT,290.13,4.86,D
30.39994,73.71344,344.3,0.4,0.6,2026-08-23,905,N,VIIRS,n,2.0NRT,293.14,4.05,D
30.45492,72.11394,330.65,0.64,0.54,2026-08-23,905,N,VIIRS,n,2.0NRT,293.73,4.82,D
30.50964,72.80186,330.7,0.35,0.57,2026-08-23,905,N,VIIRS,n,2.0NRT,293.55,1.56,D
31.00338,72.18047,338.92,0.32,0.55,2026-08-23,905,N,VIIRS,n,2.0NRT,293.04,3.01,D
31.40315,72.50063,333.35,0.34,0.56,2026-08-23,905,N,VIIRS,n,2.0NRT,292.06,2.43,D
29.45605,76.86481,326.44,0.73,0.76,2026-08-23,1947,N,VIIRS,n,2.0NRT,279.86,4.86,N
29.45934,76.86684,311.09,0.72,0.76,2026-08-23,1947,N,VIIRS,n,2.0NRT,280.2,3.52,N
29.45968,76.85906,307.01,0.73,0.76,2026-08-23,1947,N,VIIRS,n,2.0NRT,279.1,2.79,N
35.98909,94.83257,295.22,0.39,0.36,2026-08-23,1947,N,VIIRS,n,2.0NRT,283.08,0.81,N
35.98978,94.82835,299.61,0.39,0.36,2026-08-23,1947,N,VIIRS,n,2.0NRT,285.5,0.81,N
37.34708,97.41191,300.18,0.43,0.38,2026-08-23,1947,N,VIIRS,n,2.0NRT,287.42,0.43,N
22.04995,88.12524,300.72,0.41,0.37,2026-08-23,1949,N,VIIRS,n,2.0NRT,274.65,0.97,N
22.05338,88.12582,312.77,0.41,0.37,2026-08-23,1949,N,VIIRS,n,2.0NRT,274.86,0.97,N
22.24415,87.38719,316.48,0.44,0.38,2026-08-23,1949,N,VIIRS,n,2.0NRT,289.59,2.84,N
22.35846,87.28915,315.8,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,289.23,3.44,N
22.36347,87.01639,307.08,0.46,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,281.28,1.1,N
22.36435,87.29896,320.25,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,289.13,3.59,N
22.36707,87.01698,305.19,0.46,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,280.79,1.1,N
22.37646,87.2821,311.21,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,286.62,3.46,N
22.37705,87.27776,331.69,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,287.58,3.46,N
22.37808,87.27902,335.54,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,287.71,6.18,N
22.37884,87.29135,304.28,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,286.06,1.24,N
22.37943,87.28702,304.16,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,286.03,1.24,N
22.38041,87.28827,307.22,0.45,0.39,2026-08-23,1949,N,VIIRS,n,2.0NRT,285.8,2.54,N
